customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-11476,Male,0,Yes,Yes,65,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.76,3990.98,0
CU-11477,Male,0,Yes,Yes,61,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,53.23,3227.29,0
CU-11478,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.02,141.6,1
CU-11479,Male,1,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,63.29,2816.96,0
CU-11480,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.04,1330.22,0
CU-11481,Male,0,No,No,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.95,132.71,1
CU-11482,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,66.72,333.4,0
CU-11483,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.89,7162.86,0
CU-11484,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),55.59,2087.83,1
CU-11485,Female,0,No,No,51,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.6,3479.48,1
CU-11486,Male,0,Yes,No,3,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.22,231.9,1
CU-11487,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,88.96,3733.96,1
CU-11488,Male,0,Yes,Yes,14,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.65,804.03,0
CU-11489,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),93.48,3940.22,0
CU-11490,Male,0,Yes,No,44,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.95,2885.3,0
CU-11491,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,100.31,552.72,1
CU-11492,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.91,0.0,1
CU-11493,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.23,3575.66,1
CU-11494,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,47.62,1522.62,0
CU-11495,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,59.97,553.7,1
CU-11496,Female,0,No,Yes,57,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.12,5361.21,1
CU-11497,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.64,70.7,0
CU-11498,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.35,321.94,0
CU-11499,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.76,219.84,1
CU-11500,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.63,952.41,0
CU-11501,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,83.05,307.01,0
CU-11502,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.8,731.45,0
CU-11503,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.61,339.82,1
CU-11504,Female,1,No,No,38,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),42.58,1615.4,0
CU-11505,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.19,1661.6,0
CU-11506,Female,1,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),46.17,263.86,1
CU-11507,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.32,561.23,0
CU-11508,Female,0,Yes,Yes,22,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.61,1584.17,0
CU-11509,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,71.42,3682.33,1
CU-11510,Male,0,No,No,35,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.74,2185.62,0
CU-11511,Male,1,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,85.46,4486.66,0
CU-11512,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.39,81.19,0
CU-11513,Male,0,No,No,49,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,55.42,2694.93,0
CU-11514,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.44,5108.46,0
CU-11515,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,97.31,543.03,1
CU-11516,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,85.07,80.95,1
CU-11517,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),66.44,198.04,0
CU-11518,Male,1,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.23,6731.06,0
CU-11519,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.67,949.07,0
CU-11520,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,85.74,2062.1,1
CU-11521,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.65,601.16,0
CU-11522,Male,1,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,79.46,4227.5,1
CU-11523,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,103.57,2063.28,0
CU-11524,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),66.95,2948.78,0
CU-11525,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.31,0.0,1
CU-11526,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.02,199.56,0
CU-11527,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,86.32,701.26,0
CU-11528,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.55,3704.53,0
CU-11529,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.72,5371.95,1
CU-11530,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.84,277.43,1
CU-11531,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.66,2564.55,1
CU-11532,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.12,5788.79,1
CU-11533,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.38,3651.06,1
CU-11534,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),94.94,5311.08,0
CU-11535,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.3,539.81,1
CU-11536,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.65,2775.55,1
CU-11537,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.35,910.01,0
CU-11538,Female,1,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.71,2580.85,1
CU-11539,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.26,1354.75,1
CU-11540,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,47.41,3315.57,0
CU-11541,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),95.42,844.86,1
CU-11542,Male,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.85,2679.31,1
CU-11543,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.43,56.62,1
CU-11544,Male,1,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,88.9,1651.62,1
CU-11545,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.91,4588.16,1
CU-11546,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),64.6,3542.15,0
CU-11547,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,0.0,0
CU-11548,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.28,4520.24,0
CU-11549,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.84,4903.66,0
CU-11550,Male,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.64,1026.27,0
CU-11551,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,93.07,6589.27,1
CU-11552,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,67.83,801.14,0
CU-11553,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.8,285.06,1
CU-11554,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.97,448.15,0
CU-11555,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),91.3,731.54,1
CU-11556,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),107.68,4391.95,1
CU-11557,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.33,1347.1,0
CU-11558,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.84,2232.09,0
CU-11559,Female,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,102.74,242.53,0
CU-11560,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.76,1716.69,0
CU-11561,Male,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.79,1413.28,0
CU-11562,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,47.0,40.27,0
CU-11563,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,92.57,976.19,1
CU-11564,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.69,268.85,1
CU-11565,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.58,173.66,0
CU-11566,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.55,3811.83,0
CU-11567,Female,0,No,No,54,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),75.34,4073.28,1
CU-11568,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.64,755.63,1
CU-11569,Female,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.77,3468.44,1
CU-11570,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,69.85,0.0,1
CU-11571,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),104.05,333.63,1
CU-11572,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),87.89,1220.98,0
CU-11573,Female,1,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.84,4969.86,1
CU-11574,Male,1,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.07,4177.39,1
CU-11575,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.56,5126.02,0
CU-11576,Female,0,No,No,36,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.62,3113.55,0
CU-11577,Female,0,No,No,2,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,43.97,121.34,0
CU-11578,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.13,3552.14,0
CU-11579,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),81.5,279.22,1
CU-11580,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,56.43,24.5,0
CU-11581,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.37,2943.4,0
CU-11582,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,58.17,40.71,1
CU-11583,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.31,317.56,0
CU-11584,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),68.55,279.39,0
CU-11585,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),86.86,1048.72,1
CU-11586,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,89.17,2827.05,1
CU-11587,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),96.02,313.63,1
CU-11588,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.24,1566.65,0
CU-11589,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,56.02,2535.65,0
CU-11590,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,958.82,1
CU-11591,Male,0,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,194.02,1
CU-11592,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.75,1452.46,0
CU-11593,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,84.44,137.73,0
CU-11594,Female,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,296.82,0
CU-11595,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.69,3965.76,0
CU-11596,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,89.85,1873.5,1
CU-11597,Female,0,No,No,40,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,56.66,2238.01,1
CU-11598,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.21,34.87,0
CU-11599,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.91,1025.2,0
CU-11600,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,77.24,4633.32,0
CU-11601,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.76,913.47,0
CU-11602,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,74.08,1046.14,1
CU-11603,Male,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),63.43,497.89,0
CU-11604,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,75.63,4601.37,0
CU-11605,Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.32,4020.1,1
CU-11606,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.01,208.08,1
CU-11607,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.91,63.99,0
CU-11608,Male,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.33,1516.07,0
CU-11609,Male,0,No,No,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),74.45,1427.87,0
CU-11610,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.2,4258.81,0
CU-11611,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.51,4679.02,0
CU-11612,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,69.55,156.57,0
CU-11613,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,53.52,159.32,1
CU-11614,Male,0,No,Yes,66,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.51,4297.12,0
CU-11615,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.44,4166.16,1
CU-11616,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),100.8,205.73,0
CU-11617,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.51,1683.89,0
CU-11618,Male,1,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,56.34,235.87,1
CU-11619,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.62,98.29,1
CU-11620,Male,0,Yes,Yes,65,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,5271.01,1
CU-11621,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.07,1349.91,1
CU-11622,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.96,1545.78,1
CU-11623,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.0,3310.85,0
CU-11624,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,46.38,563.37,1
